measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
5,Prevalence,571,West Virginia,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2003,0.06036713554009374,0.0661236891273055,0.054988290926085426
5,Prevalence,537,Indiana,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2006,0.056734208876398275,0.06230859418210562,0.05149957159868121
5,Prevalence,548,Missouri,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2006,0.04865495807378805,0.05420594652980278,0.043920128664357454
5,Prevalence,537,Indiana,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2004,0.05651863720448005,0.062232168707496885,0.05121511087687936
5,Prevalence,549,Montana,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2006,0.05514868428644097,0.060651886079299756,0.05012128563723444
5,Prevalence,570,Washington,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2006,0.05707103160978275,0.06283992695308603,0.0519239649022381
5,Prevalence,538,Iowa,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2006,0.049151609447978625,0.05416218406846305,0.044714244177611454
5,Prevalence,559,Oklahoma,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2006,0.05799571651563764,0.06412171223773724,0.052806145401545136
5,Prevalence,571,West Virginia,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2004,0.06040052262012688,0.06648794263066177,0.05497985702434726
5,Prevalence,526,Arkansas,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2006,0.060641749979283545,0.06709924127567453,0.05509098629858504
5,Prevalence,528,Colorado,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2006,0.057537896933791625,0.06332715610520102,0.05218594472039808
5,Prevalence,550,Nebraska,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2005,0.04843691177616263,0.053354776059063455,0.044045719144957134
5,Prevalence,560,Oregon,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2006,0.05731116777151678,0.06322637575312916,0.052128133883798375
5,Prevalence,561,Pennsylvania,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2006,0.049556829846804575,0.054331303682625474,0.04508684169837406
5,Prevalence,571,West Virginia,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2005,0.060476569951615634,0.06653906402549267,0.055020821357129164
5,Prevalence,572,Wisconsin,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2006,0.053455850734757164,0.05901018817382911,0.0486358759707288
5,Prevalence,529,Connecticut,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2005,0.04198996981464932,0.04669090778981717,0.03782551805099022
5,Prevalence,527,California,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2006,0.04535438334226743,0.050313988859665364,0.041049599831645314
5,Prevalence,540,Kentucky,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2006,0.056035293181797584,0.0619934214232653,0.0509977432752734
5,Prevalence,524,Alaska,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2006,0.0546521740254467,0.06069152683534541,0.04926307323544988
5,Prevalence,539,Kansas,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2006,0.05259324472807409,0.057892964064374004,0.04779901346511013
5,Prevalence,551,Nevada,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2006,0.05718476546701891,0.06329825951337753,0.052080363258215676
5,Prevalence,530,Delaware,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2006,0.05323964280732171,0.05887216696454499,0.048443629593680794
5,Prevalence,532,Florida,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2006,0.05552135596403187,0.061646920597330186,0.05031834326932879
5,Prevalence,573,Wyoming,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2006,0.05788873541640933,0.06388861163943814,0.05275203266248582
5,Prevalence,563,South Carolina,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2006,0.05610357815325023,0.0617465732599331,0.050937540736288256
5,Prevalence,566,Texas,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2006,0.048615891894653186,0.053613916495765634,0.04390629116060729
5,Prevalence,571,West Virginia,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2006,0.06060622701630854,0.06659789679119558,0.05518874521600288
5,Prevalence,529,Connecticut,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2004,0.042003537735663704,0.04654415055989915,0.03812229607436152
5,Prevalence,552,New Hampshire,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2006,0.0579175379758862,0.06380303447478429,0.05251639034473903
5,Prevalence,550,Nebraska,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2004,0.048504967115974816,0.05317572276293559,0.04419986489294638
5,Prevalence,523,Alabama,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2006,0.05066970579010298,0.056399851790615754,0.045943625590686585
5,Prevalence,543,Maryland,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2006,0.04876795866683655,0.05471780504354233,0.04355494095785689
5,Prevalence,553,New Jersey,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2006,0.0442598124409441,0.04878665114087341,0.04012850228541619
5,Prevalence,562,Rhode Island,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2004,0.05960803760564688,0.06538386969092805,0.054416754490871334
5,Prevalence,550,Nebraska,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2006,0.04839619505679033,0.05315803503903315,0.04403452673034662
5,Prevalence,562,Rhode Island,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2005,0.05972157705866718,0.06574700012907359,0.05426873555030812
5,Prevalence,562,Rhode Island,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2006,0.05982173019050532,0.06550980018706913,0.054427545617368275
5,Prevalence,555,New York,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2006,0.05362170599096219,0.05881322778022839,0.048666875760343724
5,Prevalence,541,Louisiana,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2005,0.049826466573258364,0.05503304127927782,0.04506734783975301
5,Prevalence,541,Louisiana,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2006,0.049880468998630675,0.05528144007637441,0.04533500887003632
5,Prevalence,541,Louisiana,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2004,0.049776688683770075,0.05496203019942637,0.045232877921633184
5,Prevalence,536,Illinois,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2006,0.045889437076594264,0.05037968691567996,0.041744814333797654
5,Prevalence,554,New Mexico,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2005,0.0603916616842908,0.06653397692243271,0.054898641723426525
5,Prevalence,542,Maine,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2005,0.054225845578759736,0.05963705171224294,0.0493981738846671
5,Prevalence,529,Connecticut,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2006,0.042036724443559596,0.046718006106347146,0.038036810710380696
5,Prevalence,534,Hawaii,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2006,0.04972850545730059,0.054681880888648664,0.045470984084614495
5,Prevalence,533,Georgia,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2005,0.05299848367159959,0.0587645025485177,0.04783504607480334
5,Prevalence,568,Vermont,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2006,0.05588108470467292,0.061385720946006646,0.05077670306889317
5,Prevalence,542,Maine,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2006,0.05428323731800207,0.05951879469257359,0.04939623661573637
5,Prevalence,545,Michigan,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2006,0.05205011127469244,0.05760281936569604,0.04743280557246538
5,Prevalence,557,North Dakota,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2006,0.046097002924926946,0.05126390660557957,0.0418399216011671
5,Prevalence,547,Mississippi,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2006,0.05324494814775706,0.05868838910395252,0.048270519947021806
5,Prevalence,554,New Mexico,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2006,0.060584413021828806,0.06656580684970302,0.05535937907553138
5,Prevalence,564,South Dakota,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2006,0.0450970370463991,0.04997735048360627,0.04073338079158539
5,Prevalence,525,Arizona,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2006,0.05515577626189426,0.06124194707740129,0.049801409253176714
5,Prevalence,531,District of Columbia,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2006,0.04688178701087687,0.05239954431715538,0.042206625664263905
5,Prevalence,565,Tennessee,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2006,0.056848062299858254,0.06261987951843687,0.05156230825407125
5,Prevalence,544,Massachusetts,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2006,0.05096305746469092,0.05653228242507086,0.046114665534560305
5,Prevalence,556,North Carolina,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2006,0.04469270482211963,0.0498692114307019,0.04028379944080457
5,Prevalence,569,Virginia,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2006,0.053957154995611004,0.059464655275817256,0.04906435210748847
5,Prevalence,535,Idaho,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2006,0.05661757089878564,0.0626616535706992,0.05134710532270751
5,Prevalence,546,Minnesota,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2006,0.051035858257068495,0.05681688262884912,0.046183751548657025
5,Prevalence,567,Utah,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2006,0.06414959464133337,0.07159464913895222,0.05805992526226417
5,Prevalence,533,Georgia,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2006,0.053015263664327975,0.05852545314988975,0.04808215853421889
5,Prevalence,558,Ohio,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2006,0.052080416622316744,0.05711005767902571,0.04731449600673618
5,Prevalence,555,New York,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2008,0.05337329832852578,0.05852539720656776,0.04871618633223501
5,Prevalence,529,Connecticut,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2007,0.042024661875872386,0.046498713224422616,0.03802713948699854
5,Prevalence,542,Maine,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2007,0.05427208016128094,0.059264446404188376,0.04944993391100516
5,Prevalence,533,Georgia,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2008,0.052856565919460155,0.05861448442907353,0.04801721964837636
5,Prevalence,526,Arkansas,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2008,0.060774843270629264,0.06711473601677843,0.05507289492691116
5,Prevalence,540,Kentucky,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2007,0.056140946550372633,0.06173755716951503,0.051247765165645484
5,Prevalence,551,Nevada,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2007,0.05714605609742366,0.06321148049933545,0.05216731807429483
5,Prevalence,573,Wyoming,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2007,0.05781660296563173,0.0635561702584473,0.052767917811157174
5,Prevalence,543,Maryland,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2007,0.048906212792208664,0.0547330986131158,0.04380462801281652
5,Prevalence,554,New Mexico,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2007,0.06080403337879865,0.06678826150668636,0.055637323651838044
5,Prevalence,523,Alabama,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2008,0.05056749535647471,0.05586280098593279,0.045910256991991236
5,Prevalence,568,Vermont,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2008,0.05589052341701612,0.06139785732095568,0.05102507334938126
5,Prevalence,543,Maryland,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2008,0.04898754432097585,0.05459936972618112,0.04386308713807727
5,Prevalence,553,New Jersey,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2007,0.04417680190175329,0.04866507333059469,0.04016248076630738
5,Prevalence,565,Tennessee,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2008,0.05686558926621239,0.06268414207129178,0.051758271879631244
5,Prevalence,562,Rhode Island,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2007,0.059845006724586765,0.06549760204379976,0.054500749082154604
5,Prevalence,532,Florida,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2007,0.055409021136294936,0.06158449480542051,0.050326809924080715
5,Prevalence,545,Michigan,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2008,0.05214071929127705,0.05752637114923409,0.04754042510011353
5,Prevalence,525,Arizona,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2008,0.05531317011737256,0.06112807602251886,0.050460859893920566
5,Prevalence,558,Ohio,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2008,0.0522028933230101,0.05729643680298957,0.047650223879120296
5,Prevalence,563,South Carolina,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2007,0.05612000693367872,0.061637560121403354,0.05101492214922164
5,Prevalence,557,North Dakota,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2008,0.04639849654078149,0.05146862552855489,0.042146153397644305
5,Prevalence,530,Delaware,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2007,0.05331539584856246,0.05893963751648129,0.04854201998511931
5,Prevalence,556,North Carolina,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2008,0.04508327207177833,0.050231372797006804,0.04062783882745518
5,Prevalence,555,New York,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2007,0.05351247902155489,0.058713684705422674,0.04879478044539892
5,Prevalence,566,Texas,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2007,0.04879250301327644,0.05383991968721438,0.04422925635937419
5,Prevalence,546,Minnesota,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2008,0.050870440762433244,0.05648450521371082,0.04611829467293567
5,Prevalence,534,Hawaii,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2008,0.04965912468127219,0.05454662868594405,0.045203716050357924
5,Prevalence,567,Utah,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2007,0.06441733885793204,0.07171189249143453,0.05855977338210659
5,Prevalence,544,Massachusetts,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2007,0.05077301030550457,0.056018063507747205,0.04603668395948801
5,Prevalence,524,Alaska,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2008,0.05458195602441269,0.06041317315813888,0.049229286294885294
5,Prevalence,533,Georgia,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2007,0.05294933178535926,0.058617989872498465,0.04788714488984
5,Prevalence,525,Arizona,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2007,0.05523240612513297,0.06106261976801072,0.05007445656316066
5,Prevalence,566,Texas,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2008,0.048982198210583555,0.05388776359515045,0.044446050354966134
5,Prevalence,541,Louisiana,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2007,0.049820545168671404,0.05511249212630265,0.04523384390367221
5,Prevalence,565,Tennessee,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2007,0.05689109339378952,0.0628334334561155,0.05180265055538394
5,Prevalence,524,Alaska,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2007,0.054671282959342295,0.06058268427316828,0.049318230375334525
5,Prevalence,567,Utah,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2008,0.06466149553098362,0.07167469678285261,0.05886207577254125
5,Prevalence,536,Illinois,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2008,0.04573204414341432,0.050333344427932046,0.041565007474919854
5,Prevalence,564,South Dakota,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2007,0.045016250202479756,0.049765474083505915,0.040913934783739794
5,Prevalence,552,New Hampshire,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2007,0.05795193638903811,0.0635619775482991,0.052660099515336296
5,Prevalence,531,District of Columbia,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2007,0.046925488132176583,0.05232054645144395,0.042262964019214366
5,Prevalence,569,Virginia,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2008,0.05383696538099716,0.05906611608017453,0.04907445455239268
5,Prevalence,537,Indiana,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2008,0.05669960894033025,0.06210656162894073,0.051847788782615464
5,Prevalence,545,Michigan,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2007,0.05213305027461109,0.057391596920174294,0.047408103791820186
5,Prevalence,523,Alabama,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2007,0.0506392350115972,0.056065029952904036,0.046023033602438417
5,Prevalence,534,Hawaii,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2007,0.04971273291137948,0.05449315051558446,0.04528398365625053
5,Prevalence,532,Florida,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2008,0.05523187996609041,0.06113387109856249,0.04980548096162425
5,Prevalence,535,Idaho,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2008,0.05683858537054596,0.06283133259472055,0.0514866728563148
5,Prevalence,544,Massachusetts,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2008,0.05055464762766122,0.05569393361420983,0.045637072491211884
5,Prevalence,554,New Mexico,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2008,0.060973846712408804,0.0668838569028814,0.05561908775838502
5,Prevalence,570,Washington,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2008,0.05708417992062064,0.06296944751540066,0.05214489668323993
5,Prevalence,526,Arkansas,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2007,0.060730749287874274,0.06686858462262867,0.05519173036583926
5,Prevalence,557,North Dakota,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2007,0.04627077008770108,0.05128078809496832,0.042085015864892356
5,Prevalence,548,Missouri,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2008,0.048887421864305454,0.05428031547099615,0.04436011609748911
5,Prevalence,546,Minnesota,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2007,0.05095876341912758,0.05657248585874868,0.04612990391740895
5,Prevalence,538,Iowa,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2008,0.049171292649882244,0.054111647450366056,0.04482980077328425
5,Prevalence,547,Mississippi,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2008,0.05321179202267105,0.05842129400155174,0.04830063201802402
5,Prevalence,529,Connecticut,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2008,0.04196191694577395,0.04646620825876572,0.03799849840031439
5,Prevalence,559,Oklahoma,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2008,0.058109388881667126,0.06393058832715005,0.053119295267072646
5,Prevalence,527,California,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2008,0.04518747511961644,0.049921749486067535,0.040832345277273425
5,Prevalence,556,North Carolina,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2007,0.04488918265570581,0.050007946387395995,0.04051133578519806
5,Prevalence,559,Oklahoma,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2007,0.0580912882044062,0.06409059224164397,0.05321209278537429
5,Prevalence,528,Colorado,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2008,0.05757502524296426,0.06331913978342965,0.05242872342027223
5,Prevalence,561,Pennsylvania,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2008,0.049494672752309385,0.05438043763302389,0.04530673545085637
5,Prevalence,550,Nebraska,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2008,0.048108672777367245,0.0530324287868355,0.043644892774291184
5,Prevalence,549,Montana,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2008,0.055360493841622165,0.060634931102395616,0.05069314125674022
5,Prevalence,572,Wisconsin,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2008,0.05346058922629115,0.05897930006157985,0.048547390917825055
5,Prevalence,562,Rhode Island,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2008,0.05980184489530733,0.06553598051966668,0.054357505176466196
5,Prevalence,547,Mississippi,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2007,0.05324382981183077,0.05851821194268521,0.04826474931791441
5,Prevalence,571,West Virginia,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2008,0.060735714487963395,0.06678522926084828,0.05522391940087722
5,Prevalence,537,Indiana,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2007,0.05673572408376839,0.06216263522266125,0.05174388420229284
5,Prevalence,551,Nevada,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2008,0.0570768522092321,0.06302602119429476,0.052079265228521104
5,Prevalence,558,Ohio,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2007,0.052169069690557485,0.05698450788580479,0.04758716587684087
5,Prevalence,560,Oregon,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2008,0.05730076001757814,0.06298650754876335,0.052139963347610556
5,Prevalence,572,Wisconsin,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2007,0.05349376062977323,0.058849195272253664,0.04880521833624053
5,Prevalence,535,Idaho,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2007,0.05673942674388849,0.06275172458631516,0.051557851928076985
5,Prevalence,538,Iowa,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2007,0.04918425450389775,0.0539905956753729,0.0449316147063941
5,Prevalence,527,California,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2007,0.04529576822014873,0.05001587849036991,0.040938298614847046
5,Prevalence,568,Vermont,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2007,0.055926381811334934,0.06153167295610906,0.051077706322586215
5,Prevalence,569,Virginia,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2007,0.053917980311123145,0.059401636471506605,0.04917153009205075
5,Prevalence,530,Delaware,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2008,0.053316844544412365,0.058810086604550386,0.04865829381402328
5,Prevalence,570,Washington,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2007,0.05708918196481554,0.06289023706554706,0.051987525499896006
5,Prevalence,540,Kentucky,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2008,0.05618360698000811,0.06203061945178011,0.0513116450609909
5,Prevalence,536,Illinois,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2007,0.045834107759244076,0.05050372598575604,0.04176949237330178
5,Prevalence,549,Montana,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2007,0.055279547119067005,0.06066745233224777,0.05041289717783399
5,Prevalence,528,Colorado,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2007,0.05755988461364222,0.06323498210033722,0.05241377629324836
5,Prevalence,541,Louisiana,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2008,0.04970980729475518,0.05495173315114023,0.045280951263641255
5,Prevalence,548,Missouri,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2007,0.04878208386805921,0.05410081200300726,0.044229578237246624
5,Prevalence,571,West Virginia,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2007,0.060708765047417186,0.06660333139284152,0.05519097103849102
5,Prevalence,573,Wyoming,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2008,0.05772201354815755,0.06324582216943457,0.052741577273150764
5,Prevalence,539,Kansas,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2008,0.052616717521813,0.05797298384234423,0.0480796390133924
5,Prevalence,531,District of Columbia,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2008,0.04686575369617555,0.052461213927007685,0.04223345696749956
5,Prevalence,550,Nebraska,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2007,0.0482709518189394,0.05303321435312563,0.04382357909604538
5,Prevalence,560,Oregon,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2007,0.05734016552819463,0.06331849797472326,0.052248222403488774
5,Prevalence,563,South Carolina,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2008,0.056068768087170325,0.06171561472615928,0.05100955193926485
5,Prevalence,561,Pennsylvania,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2007,0.04956007654475227,0.05432982357513537,0.045107115818680106
5,Prevalence,542,Maine,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2008,0.05421832465742843,0.05943095223549552,0.04946515767980023
5,Prevalence,552,New Hampshire,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2008,0.057909901428987026,0.06352014758574184,0.05268010861696749
5,Prevalence,539,Kansas,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2007,0.05261883169226153,0.05806619048125764,0.048060244084690215
5,Prevalence,564,South Dakota,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2008,0.04491156933392383,0.049724249252690936,0.04066177709730385
5,Prevalence,568,Vermont,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2009,0.055829269257209414,0.06145041862611996,0.050921297549597656
5,Prevalence,553,New Jersey,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2008,0.044080582388827394,0.048314362450298055,0.03994066208223058
5,Prevalence,535,Idaho,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2009,0.05687948094537446,0.06285971976274056,0.05166025772356372
5,Prevalence,527,California,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2010,0.045023962207330334,0.05014857463237502,0.04047196331079522
5,Prevalence,524,Alaska,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2009,0.0544856134236396,0.060403983561921906,0.049184639428935056
5,Prevalence,569,Virginia,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2009,0.05375539814485867,0.059314062547160165,0.048949421005031746
5,Prevalence,538,Iowa,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2010,0.04903163046920612,0.054266450124841804,0.04464565973505149
5,Prevalence,557,North Dakota,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2009,0.0464931611752553,0.05156474228022931,0.04207371123265313
5,Prevalence,547,Mississippi,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2009,0.053144134189496185,0.058344865716365976,0.048188156628940944
5,Prevalence,560,Oregon,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2010,0.05712404010796317,0.06316197610786935,0.05173453110745948
5,Prevalence,549,Montana,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2010,0.05522620167515537,0.06076221490950332,0.0505331839942191
5,Prevalence,548,Missouri,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2009,0.048938174526284996,0.05458673024313864,0.044320434129432006
5,Prevalence,536,Illinois,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2009,0.04564481951733867,0.05036731459364102,0.04145529401081007
5,Prevalence,572,Wisconsin,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2010,0.053292538971349,0.05905315757665385,0.04829342489701029
5,Prevalence,561,Pennsylvania,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2010,0.049343455446657844,0.05470887602044494,0.04506297878933225
5,Prevalence,539,Kansas,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2010,0.05246430442127011,0.05791385961321533,0.04777538520083403
5,Prevalence,528,Colorado,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2010,0.05742525417514044,0.06311749194764533,0.05219927253102263
5,Prevalence,551,Nevada,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2010,0.05697443139145196,0.06335385264742448,0.05163968702299741
5,Prevalence,526,Arkansas,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2009,0.060772461235207346,0.06685845478436364,0.05532631013190512
5,Prevalence,571,West Virginia,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2010,0.06063745643352793,0.06683702928052464,0.05481332788392762
5,Prevalence,560,Oregon,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2009,0.05723920208866355,0.06315855732936569,0.05178381429907079
5,Prevalence,546,Minnesota,3,Both,22,All Ages,567,Depressive disorders,2,Percent,2009,0.050735282745761695,0.056241006335974335,0.04597567523327777
